ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob
4,ASBClassic,1.7837,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BaghdatisM.,6.1131,BrownD.,6.8965,BaghdatisM.,6.1131,70,36,2.65,1.48,0.3774,0.6757
4,ASBClassic,1.7837,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,ChardyJ.,6.2796,ChardyJ.,6.2796,LopezF.,6.8842,71,28,2.13,1.7,0.4695,0.5882
4,ASBClassic,1.7837,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,SockJ.,6.5077,HarrisonR.,6.4046,SockJ.,6.5077,89,23,2.86,1.4,0.3497,0.7143
4,ASBClassic,1.7837,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,SousaJ.,6.7221,SousaJ.,6.7221,HaaseR.,6.2279,44,58,1.64,2.24,0.6098,0.4464
4,ASBClassic,1.7837,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,JohnsonS.,6.7032,IsnerJ.,6.2262,JohnsonS.,6.7032,19,33,1.61,2.3,0.6211,0.4348
4,ASBClassic,1.7837,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,VeselyJ.,6.1474,36,54,1.7,2.13,0.5882,0.4695
4,ASBClassic,1.7837,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,SockJ.,6.5077,ChardyJ.,6.2796,SockJ.,6.5077,71,23,3.04,1.37,0.3289,0.7299
4,ASBClassic,1.7837,42748,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,SousaJ.,6.7221,SousaJ.,6.7221,BaghdatisM.,6.1131,44,36,2.09,1.73,0.4785,0.578
4,ASBClassic,1.7837,42748,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,SockJ.,6.5077,JohnsonS.,6.7032,SockJ.,6.5077,33,23,2.4,1.56,0.4167,0.641
4,ASBClassic,1.7837,42749,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,SockJ.,6.5077,SockJ.,6.5077,SousaJ.,6.7221,23,44,1.4,2.93,0.7143,0.3413
5,ApiaInternational,1.6127,42743,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MahutN.,6.9297,BellucciT.,6.3644,MahutN.,6.9297,62,38,2.19,1.65,0.4566,0.6061
5,ApiaInternational,1.6127,42744,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BartonM.,6.3365,BartonM.,6.3365,EdmundK.,6.8384,198,45,3.57,1.28,0.2801,0.7813
5,ApiaInternational,1.6127,42744,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,EvansD.,6.7083,MonteiroT.,6.1866,EvansD.,6.7083,83,67,2.78,1.43,0.3597,0.6993
5,ApiaInternational,1.6127,42744,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,EliasG.,6.4531,EliasG.,6.4531,OConnellC.,6.7555,81,238,1.63,2.25,0.6135,0.4444
5,ApiaInternational,1.6127,42744,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LorenziP.,6.4865,MayerF.,6.3664,LorenziP.,6.4865,49,41,1.75,2.05,0.5714,0.4878
5,ApiaInternational,1.6127,42744,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,FogniniF.,6.7763,32,47,1.58,2.32,0.6329,0.431
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DeMinaurA.,6.1938,PaireB.,6.3788,DeMinaurA.,6.1938,46,333,1.54,2.43,0.6494,0.4115
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KuznetsovAn.,6.718,KuznetsovAn.,6.718,KlizanM.,6.3104,48,35,1.43,2.75,0.6993,0.3636
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ZverevM.,6.4668,AlmagroN.,6.1043,ZverevM.,6.4668,43,50,1.94,1.83,0.5155,0.5464
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MullerG.,6.6176,MullerG.,6.6176,DolgopolovO.,6.8643,34,63,1.57,2.37,0.6369,0.4219
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GranollersM.,6.6896,GiraldoS.,6.9086,GranollersM.,6.6896,90,37,2.25,1.62,0.4444,0.6173
5,ApiaInternational,1.6127,42745,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ThompsonJ.,6.7926,ThompsonJ.,6.7926,BasilashviliN.,6.3256,75,94,1.5,2.53,0.6667,0.3953
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,CuevasP.,6.6947,MahutN.,6.9297,CuevasP.,6.6947,38,22,1.64,2.23,0.6098,0.4484
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,MullerG.,6.6176,MullerG.,6.6176,BartonM.,6.3365,34,198,1.3,3.43,0.7692,0.2915
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,CarrenoBustaP.,6.9758,ZverevM.,6.4668,CarrenoBustaP.,6.9758,50,30,1.83,1.94,0.5464,0.5155
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,ThompsonJ.,6.7926,32,75,1.52,2.5,0.6579,0.4
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,EvansD.,6.7083,GranollersM.,6.6896,EvansD.,6.7083,37,67,1.8,1.99,0.5556,0.5025
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TroickiV.,6.8786,TroickiV.,6.8786,LorenziP.,6.4865,29,41,1.33,3.27,0.7519,0.3058
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KuznetsovAn.,6.718,DeMinaurA.,6.1938,KuznetsovAn.,6.718,333,48,3.27,1.32,0.3058,0.7576
5,ApiaInternational,1.6127,42746,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,ThiemD.,6.5644,ThiemD.,6.5644,EliasG.,6.4531,8,81,1.14,5.53,0.8772,0.1808
5,ApiaInternational,1.6127,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,MullerG.,6.6176,CuevasP.,6.6947,MullerG.,6.6176,22,34,2.27,1.62,0.4405,0.6173
5,ApiaInternational,1.6127,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,TroickiV.,6.8786,TroickiV.,6.8786,KohlschreiberP.,6.5159,29,32,1.75,2.05,0.5714,0.4878
5,ApiaInternational,1.6127,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,KuznetsovAn.,6.718,CarrenoBustaP.,6.9758,KuznetsovAn.,6.718,30,48,1.76,2.05,0.5682,0.4878
5,ApiaInternational,1.6127,42747,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,EvansD.,6.7083,EvansD.,6.7083,ThiemD.,6.5644,67,8,3.87,1.25,0.2584,0.8
5,ApiaInternational,1.6127,42748,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,MullerG.,6.6176,TroickiV.,6.8786,MullerG.,6.6176,29,34,1.63,2.26,0.6135,0.4425
5,ApiaInternational,1.6127,42748,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,EvansD.,6.7083,EvansD.,6.7083,KuznetsovAn.,6.718,67,48,2.39,1.57,0.4184,0.6369
5,ApiaInternational,1.6127,42749,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,MullerG.,6.6176,EvansD.,6.7083,MullerG.,6.6176,67,34,2.54,1.52,0.3937,0.6579
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DeMinaurA.,6.1938,DeMinaurA.,6.1938,MelzerG.,6.1868,301,87,2.45,1.54,0.4082,0.6494
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ChardyJ.,6.2796,AlmagroN.,6.1043,ChardyJ.,6.2796,42,72,1.97,1.81,0.5076,0.5525
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TroickiV.,6.8786,TroickiV.,6.8786,DzumhurD.,6.3802,35,78,1.22,4.25,0.8197,0.2353
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EstrellaBurgosV.,6.6788,BedeneA.,6.265,EstrellaBurgosV.,6.6788,109,103,1.16,5.07,0.8621,0.1972
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,HarrisonR.,6.4046,HarrisonR.,6.4046,MahutN.,6.9297,82,41,1.68,2.15,0.5952,0.4651
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NishikoriK.,6.1257,KuznetsovAn.,6.718,NishikoriK.,6.1257,45,5,7.23,1.09,0.1383,0.9174
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ZverevM.,6.4668,ZverevM.,6.4668,GarciaLopezG.,6.0349,50,74,1.29,3.51,0.7752,0.2849
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,QuerreyS.,6.4965,HalysQ.,6.0106,QuerreyS.,6.4965,155,32,3.1,1.36,0.3226,0.7353
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BerdychT.,6.2517,BerdychT.,6.2517,VanniL.,6.3677,10,157,1.04,11.34,0.9615,0.0882
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TomicB.,6.5792,BellucciT.,6.3644,TomicB.,6.5792,62,27,2.97,1.39,0.3367,0.7194
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RublevA.,6.6885,RublevA.,6.6885,LuY.H.,6.452,152,60,3.01,1.38,0.3322,0.7246
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,IsnerJ.,6.2262,KravchukK.,6.0762,IsnerJ.,6.2262,88,19,6.71,1.1,0.149,0.9091
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,CilicM.,6.22,CilicM.,6.22,JanowiczJ.,6.1441,7,273,1.1,6.78,0.9091,0.1475
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,JaziriM.,6.3526,SoedaG.,6.7033,JaziriM.,6.3526,139,56,2.37,1.57,0.4219,0.6369
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MurrayA.,6.2537,MurrayA.,6.2537,MarchenkoI.,6.4656,1,95,1.01,22.91,0.9901,0.0436
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LajovicD.,6.4079,RobertS.,6.9686,LajovicD.,6.4079,55,94,1.79,2.01,0.5587,0.4975
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SchwartzmanD.,6.0786,SchwartzmanD.,6.0786,CuevasP.,6.6947,54,22,2.02,1.77,0.495,0.565
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LackoL.,6.3897,RamosVinolasA.,6.2112,LackoL.,6.3897,26,121,1.67,2.17,0.5988,0.4608
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KhachanovK.,6.8015,KhachanovK.,6.8015,MannarinoA.,6.4245,52,61,1.7,2.12,0.5882,0.4717
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LorenziP.,6.4865,DuckworthJ.,6.1593,LorenziP.,6.4865,107,43,1.67,2.17,0.5988,0.4608
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SeppiA.,6.5043,SeppiA.,6.5043,MathieuP.H.,6.4052,89,75,1.36,3.13,0.7353,0.3195
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RubinN.,6.3285,FratangeloB.,6.696,RubinN.,6.3285,113,200,1.6,2.31,0.625,0.4329
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BublikA.,6.3665,BublikA.,6.3665,PouilleL.,6.8045,207,16,3.96,1.25,0.2525,0.8
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SelaD.,6.4601,GranollersM.,6.6896,SelaD.,6.4601,38,67,1.8,1.98,0.5556,0.5051
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EvansD.,6.7083,EvansD.,6.7083,BagnisF.,6.6994,51,65,1.28,3.61,0.7813,0.277
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TsongaJ.W.,6.9188,MonteiroT.,6.1866,TsongaJ.W.,6.9188,83,12,14.21,1.02,0.0704,0.9804
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SockJ.,6.5077,SockJ.,6.5077,HerbertP.H.,6.9637,20,73,1.2,4.43,0.8333,0.2257
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,JohnsonS.,6.7032,DelbonisF.,6.4652,JohnsonS.,6.7032,44,30,3.8,1.26,0.2632,0.7937
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KyrgiosN.,6.7052,KyrgiosN.,6.7052,EliasG.,6.4531,13,77,1.07,8.06,0.9346,0.1241
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,WawrinkaS.,6.9056,KlizanM.,6.3104,WawrinkaS.,6.9056,34,4,10.2,1.05,0.098,0.9524
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DarcisS.,6.8219,DarcisS.,6.8219,GrothS.,6.9961,71,162,1.57,2.35,0.6369,0.4255
6,AustralianOpen,1.8566,42751,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FedererR.,6.9997,MelzerJ.,6.8466,FedererR.,6.9997,300,17,11.25,1.04,0.0889,0.9615
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,BasilashviliN.,6.3256,33,92,1.22,4.23,0.8197,0.2364
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DutraSilvaR.,6.26,DonaldsonJ.,6.9054,DutraSilvaR.,6.26,101,439,1.23,4.02,0.813,0.2488
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,YoungD.,6.6068,YoungD.,6.6068,FabbianoT.,6.5942,85,141,1.5,2.57,0.6667,0.3891
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SimonG.,6.6845,MmohM.,6.2419,SimonG.,6.6845,190,25,4.87,1.17,0.2053,0.8547
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ZverevA.,6.77,ZverevA.,6.77,HaaseR.,6.2279,24,57,1.11,6.41,0.9009,0.156
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BerlocqC.,6.8182,AlbotR.,6.5301,BerlocqC.,6.8182,96,90,1.88,1.89,0.5319,0.5291
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NishiokaY.,6.8975,NishiokaY.,6.8975,BoltA.,6.7572,99,632,1.53,2.48,0.6536,0.4032
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RaonicM.,6.0616,BrownD.,6.8965,RaonicM.,6.0616,66,3,10.88,1.04,0.0919,0.9615
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,GoffinD.,6.2789,GoffinD.,6.2789,OpelkaR.,6.5099,11,208,1.14,5.48,0.8772,0.1825
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TiafoeF.,6.0607,KukushkinM.,6.3868,TiafoeF.,6.0607,98,108,2.45,1.54,0.4082,0.6494
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,CarrenoBustaP.,6.9758,CarrenoBustaP.,6.9758,PolanskyP.,6.5479,31,132,1.22,4.24,0.8197,0.2358
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NadalR.,6.2304,MayerF.,6.3664,NadalR.,6.2304,49,9,11.02,1.04,0.0907,0.9615
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EdmundK.,6.8384,EdmundK.,6.8384,GiraldoS.,6.9086,46,91,1.29,3.49,0.7752,0.2865
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BaghdatisM.,6.1131,YouzhnyM.,6.6727,BaghdatisM.,6.1131,70,36,2.31,1.6,0.4329,0.625
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ThiemD.,6.5644,ThiemD.,6.5644,StruffJ.L.,6.8109,8,58,1.29,3.51,0.7752,0.2849
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MullerG.,6.6176,FritzT.,6.7826,MullerG.,6.6176,93,28,3.14,1.35,0.3185,0.7407
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,WhittingtonA.,6.0321,WhittingtonA.,6.0321,PavlasekA.,6.2278,194,86,2.79,1.43,0.3584,0.6993
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BautistaAgutR.,6.2761,PellaG.,6.8118,BautistaAgutR.,6.2761,81,14,7.88,1.08,0.1269,0.9259
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,GasquetR.,6.4138,GasquetR.,6.4138,MottB.,6.5431,18,287,1.02,14.26,0.9804,0.0701
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DolgopolovO.,6.8643,CoricB.,6.6628,DolgopolovO.,6.8643,59,69,1.94,1.84,0.5155,0.5435
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ThompsonJ.,6.7926,ThompsonJ.,6.7926,SousaJ.,6.7221,76,37,2.48,1.52,0.4032,0.6579
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,StepanekR.,6.7437,TursunovD.,6.0683,StepanekR.,6.7437,405,102,5.78,1.13,0.173,0.885
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KarlovicI.,6.975,KarlovicI.,6.975,ZeballosH.,6.7499,21,68,1.29,3.54,0.7752,0.2825
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EscobedoE.,6.0929,MedvedevD.,6.9238,EscobedoE.,6.0929,63,131,1.44,2.77,0.6944,0.361
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ChungH.,6.0569,ChungH.,6.0569,OlivoR.,6.5205,105,79,1.2,4.36,0.8333,0.2294
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FerrerD.,6.3881,JasikaO.,6.1729,FerrerD.,6.3881,290,23,5.14,1.15,0.1946,0.8696
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,PaireB.,6.3788,PaireB.,6.3788,HaasT.,6.2932,47,N/A,1.22,4.16,0.8197,0.2404
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MonfilsG.,6.3909,VeselyJ.,6.1474,MonfilsG.,6.3909,53,6,3.58,1.28,0.2793,0.7813
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FogniniF.,6.7763,FogniniF.,6.7763,LopezF.,6.8842,48,29,2.15,1.68,0.4651,0.5952
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DimitrovG.,6.5157,OConnellC.,6.7555,DimitrovG.,6.5157,231,15,14.01,1.02,0.0714,0.9804
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DjokovicN.,6.9457,DjokovicN.,6.9457,VerdascoF.,6.682,2,40,1.06,9.53,0.9434,0.1049
6,AustralianOpen,1.8566,42752,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,IstominD.,6.8624,DodigI.,6.4296,IstominD.,6.8624,170,117,1.77,2.01,0.565,0.4975
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,NishikoriK.,6.1257,NishikoriK.,6.1257,ChardyJ.,6.2796,5,72,1.08,7.67,0.9259,0.1304
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,JaziriM.,6.3526,BublikA.,6.3665,JaziriM.,6.3526,207,56,2.73,1.45,0.3663,0.6897
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,LajovicD.,6.4079,12,94,1.05,10.57,0.9524,0.0946
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,LackoL.,6.3897,SelaD.,6.4601,LackoL.,6.3897,67,121,1.43,2.76,0.6993,0.3623
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,ZverevM.,6.4668,ZverevM.,6.4668,IsnerJ.,6.2262,50,19,2.79,1.42,0.3584,0.7042
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,BerdychT.,6.2517,HarrisonR.,6.4046,BerdychT.,6.2517,82,10,4.98,1.16,0.2008,0.8621
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,WawrinkaS.,6.9056,WawrinkaS.,6.9056,JohnsonS.,6.7032,4,30,1.25,3.84,0.8,0.2604
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,TroickiV.,6.8786,LorenziP.,6.4865,TroickiV.,6.8786,43,35,4.17,1.23,0.2398,0.813
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,FedererR.,6.9997,FedererR.,6.9997,RubinN.,6.3285,17,200,1.02,14.09,0.9804,0.071
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,DarcisS.,6.8219,SchwartzmanD.,6.0786,DarcisS.,6.8219,54,71,1.63,2.25,0.6135,0.4444
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,QuerreyS.,6.4965,QuerreyS.,6.4965,DeMinaurA.,6.1938,32,301,1.29,3.58,0.7752,0.2793
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,SeppiA.,6.5043,KyrgiosN.,6.7052,SeppiA.,6.5043,13,89,1.09,7.29,0.9174,0.1372
6,AustralianOpen,1.8566,42753,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,EvansD.,6.7083,EvansD.,6.7083,CilicM.,6.22,51,7,4.93,1.17,0.2028,0.8547
